unitid,opeid
210508,03353300  
428301,03068601  
177746,00247300  
439899,03425300  
439905,03359300  
374370,02286101
407142,02548500  
112233,-2        
439914,03280300  
407151,02358600  
439923,03444300
112251,00116900  
439932,03453400  
147767,00173900  
145026,-2      
112260,00117000  
439941,03514300
407179,01054211  
374413,03104201
177807,2073600.0
243346,00394100  
488387,04253600  
177816,00247600  
177092,00245700  
112288,02497300  
439969,03414500  
243364,-2      
210599,02495500  
374440,02227800  
177834,00247700  
210605,00323100  
439987,03454300  
243382,01314800  
112312,2147400.0
138868,00154700  
177852,-2      
407230,00203501
440004,03437300  
488396,04254000  
145099,02584900  
440013,03419300  
177870,02263400  
243407,1120300.0
220792,00350600  
440022,03455400  
243416,2563500.0
407258,00224907  
440031,03853300  
177889,03011900  
440040,-2      
407276,-2      
210669,00323000  
112367,02309500  
242699,02282700  
243443,00393700  
407285,00464601  
231721,02538800  
112376,00871100  
440059,03523300  
112385,02063500  
177922,2068202.0
440068,00491002  
243461,-2      
112394,00117700  
177931,02142200  
440077,03144300  
177940,00247900  
440086,00780402  
407319,00732924  
407328,00962109  
440101,01260602  
243498,02588600  
440110,2263104.0
242653,00394000  
177968,00248000  
210739,00398600  
177977,00471100  
406495,03002400  
210748,02290400  
122506,00127800  
112446,00729600  
374592,00539900  
440129,3076403.0
177986,00470300  
112455,03577300  
440138,00803100  
177995,00248400  
210766,01028100
440147,3072701.0
178004,00666600  
407382,02300200  
145239,02522800  
188146,00264900  
440156,025868A1  
407391,02265500  
194693,01094300  
166203,-2      
440165,00732935  
178022,248443.0
243559,02563200  
117052,00130800  
418375,03027000
440174,02609502  
407407,02183600  
243568,02163300  
482963,02106605  
178040,02608300
210809,03317300  
145275,00168200  
440192,-2        
407425,02103700  
243586,00393603  
112516,01169600  
407434,02587600  
178059,00248200  
112525,02482700  
243601,01171900  
407443,-2        
374680,02186703  
440217,03535300  
177135,00245900  
407452,03084800  
145309,00456000  
117061,-2      
440226,03519300  
407461,02522700  
232885,03106500  
374699,02586801  
407470,02334300  
112561,00770700  
160755,00202900  
440244,3521300.0
243638,01034300  
149833,-2      
145336,00914500  
112570,02110200  
440253,03528300  
178110,02180200  
243647,01100900  
407489,02568600  
440262,03537300  
145354,00893800  
440271,03026515  
407504,2270100.0
177144,00246000  
407513,02560700  
210906,02557800  
145372,00168400  
407522,02239800  
440299,2250602.0
210924,00589900
440305,248445.0
145406,02261200  
440323,03115803  
210951,02609500  
440332,03115802  
145424,02332200  
440341,00927002  
453297,-2        
178208,00248500  
407586,-2        
178217,00248600  
407595,02586400  
112686,00119701  
440369,00982801  
243762,00141708  
145460,02055200  
440378,3126401.0
112701,00959100
211006,01162100  
220853,00536000  
440387,03099301  
178244,00754000  
112710,03063000
440396,04150200  
407629,03090800  
145488,-2      
440402,04203400  
412003,03468400  
178262,02295700  
243799,00552300  
112729,03064200
374875,03043200  
138938,02580200  
407647,00895401  
211042,-2      
440420,32098874  
221980,03647300  
178280,02595900
243823,02305300  
145521,00168100  
112756,02313800
220862,00350900  
440439,42098875.0
243832,02165100  
434751,03921400  
182634,00257200  
440448,42098871.0
243841,01194000  
407683,02285901  
112774,02277000
211079,00680700  
440457,72098832  
178314,02154900  
407692,02532107  
374927,00739100  
211088,00323500  
440466,52098853  
237251,-2      
145558,00165900  
148876,02185400  
199023,00808700  
178332,02608001  
156514,03070800
440484,754803.0
178341,00248800  
211112,00782600  
155335,00193900  
440493,00145927  
407726,2173209.0
112817,00118900  
407735,01260611  
133492,00148700  
112826,00119000  
374972,00267802  
440509,00145928  
243902,02323800  
407744,2070100.0
178369,00248900  
440518,00145926  
446756,82098821.0
438027,00124301  
407753,-2      
211149,03101500  
374990,02617000  
440527,00145918  
199032,00294800  
145619,00176700  
211158,00331500  
440536,1072725.0
455716,03010618  
145628,00168900  
440545,1072723.0
178402,00251800  
145637,00177500  
444796,03812300  
440554,02075442
178411,00251700  
145646,00169600  
211185,02126400  
440563,02075443
178420,00251900  
440572,2075438.0
211200,00972100  
215424,00335600  
440581,2075441.0
178439,00251500  
411842,-2      
440590,1072709.0
178448,00249100  
145682,00675300  
155353,02134800  
407832,02245600  
178457,02550400  
145691,00168800  
440606,02296606
379269,-2      
407841,-2      
178466,00826900  
440615,00158102  
483036,04229500  
244011,00732994  
211246,00488700  
440624,4130100.0
178484,00952000  
247083,03344400  
145725,00169100  
440642,00732949  
407878,02322000
448549,72098812.0
211273,00323700  
440651,03544300  
407887,-2      
440660,01092306  
178518,00249400  
422756,-2      
211291,00323800  
178527,02608000  
145761,-2        
407911,-2      
145770,02179936  
211307,00323900  
220941,998200.0
211316,02270500  
242750,02562500  
440697,02075439
211325,02129001  
440703,02075440
178563,2066900.0
166294,03120800  
211334,02544300  
434760,-2      
211343,00324000  
440721,03156301  
145813,00169200  
211352,00324100  
440730,01265200  
407966,-2      
211361,00331600  
375203,03050800
145831,00170500  
211370,3899300.0
440749,00405713  
178606,2188000.0
199069,00294900  
407984,01034304  
440758,00405716  
178615,00249500  
244154,00732912  
375230,03000100  
440767,00405717  
178624,00249600  
408002,01034301  
211398,00488900  
440776,02331300  
113102,03120200
440785,02254007
113111,00927200  
440794,03666300  
226383,00358600  
145886,02573700  
440800,03125601  
406608,00120521  
211431,00330300  
145901,-2      
211440,00324200  
440819,03125602  
178679,02202700  
408057,3450301.0
440828,00321001  
375294,-2        
408066,02606300  
375300,02110702  
440837,03503300  
178697,00250000  
211468,00324300  
440846,3098710.0
211477,00489000  
406617,001205A6  
166319,02325800  
211486,00404900
106245,00110100  
440864,02497305  
117168,02330500  
211495,03126000  
113193,00119200  
440882,02599706  
408118,02179901
244279,02326800  
113209,02552200
440891,02599709  
408127,00243001  
113218,02111300  
211529,-2      
113227,2174600.0
406626,001205A9  
178767,00855200  
166328,02325700  
113236,00119300  
146010,02160300  
476230,02180109  
113245,01022900  
144485,00754900  
178785,248447.0
408163,02560600  
211556,00324400  
440934,01326304  
440943,00191007  
113272,00715000
128106,00136500  
408190,03126100  
211583,00324500  
440961,00739802  
417558,03071000  
166337,02313300
440970,2617503.0
106263,00110900  
178828,00543000  
117186,02238200  
408206,031261A2
193645,00270400  
141255,00525600  
211608,00331700  
440989,02568100  
408224,03301300  
211617,02289800  
440998,00730401  
488235,04249500  
211626,00489100  
375470,01158200  
441007,02151908  
178864,-2      
211635,00653400  
113333,00448000  
441016,02261303  
155423,00194901  
211644,00331800  
375489,04051317  
444875,03817300  
193654,02066200  
110705,00132000  
178891,01250000  
244428,-2      
122658,00128000  
211662,00331801
244437,00157406  
211671,00783400
362959,-2      
441052,02241801  
244446,00562200  
211680,-2      
441061,00758605  
445683,2108801.0
455804,04114400  
441070,03772300  
244464,02321300  
375540,02315500  
113397,3467300.0
408312,02609501  
441089,00915705  
375559,2541400.0
441098,-2        
211723,00590400
441104,03355400  
164173,00210700  
242820,02195800  
146205,00807600  
441122,02186707  
146214,02166800  
113449,03964400  
441131,03466400  
178989,00639200  
379357,-2      
375601,03031700
178998,00639203  
408376,03028801  
211769,02319300
375610,01096600
408385,03035301  
441159,2075444.0
408394,3396500.0
125897,00134300  
441168,02101001  
244561,03455700  
455822,4147800.0
211802,00653700  
155450,00193000  
375647,02581200  
441186,115101.0
179043,00249900  
146278,01281300  
375656,03051100  
441195,03030802  
211820,02289600  
373906,03025100  
441201,00489817  
408437,612601.0
146296,00169900  
441210,03572300  
179070,02250600  
113537,03025600  
375683,00996800  
244613,02556100  
408455,-2      
128151,01287500  
375692,00920405  
139074,01157400  
408464,03354300
179089,-2      
188182,00265000  
441238,03592400  
220996,00778300  
160904,00203200  
375708,00920404  
441247,03615300  
179104,03124100
146339,00170000  
113573,00118200  
441256,03646300  
179113,00247102  
401223,03868300  
146348,00769000  
412146,-2      
113582,02298000  
441265,03532300  
211893,00325100  
375735,00920402  
441274,03598300  
487153,02155308  
146366,00170100  
375744,00920408  
211909,00918600  
113607,1072706.0
375753,00920407  
441292,03544400  
146384,2075400.0
375762,00920406  
211927,00711000  
146393,00170300  
375771,920400.0
441308,03545300  
461306,04164600  
113634,00119100  
441317,00730000  
226471,00358800  
441326,01218500
455512,04143800  
211954,02492500  
375799,4121300.0
139092,02577700  
146427,00170400  
441344,03231400  
179201,2205200.0
155478,00817200  
441353,00731100  
211981,00325200  
441362,03543300  
146454,00947500  
441371,03549300  
408604,-2      
179229,02309100  
375841,03022600  
113698,00119600  
441380,03611400  
179238,00542600  
113704,00129600  
212009,00325300  
375850,-2      
199175,00297100  
179247,02200400
113713,00915800  
212018,00332922  
455859,04155200  
441399,3595400.0
179256,01258000  
210100,00958100  
146490,02319200  
212027,01127200
441405,03627400  
408640,-2      
179265,00250400  
375878,02325303  
146506,00764400  
212045,02068300  
441423,03627600  
179283,247100.0
212054,00325600  
375896,03031200
146524,001669A1  
375902,03050900  
417637,00542400  
441441,3618300.0
146533,01050100  
212072,00489300  
455868,04146000  
441450,03522300  
179308,00247100  
144573,02317300  
122728,00128100  
179317,00250900  
200192,00299100  
434025,001505A1  
212090,709100.0
441469,03604300  
179326,00250200  
461333,04165200  
375939,03081900  
441478,03504300  
212106,00325800  
375948,3031600.0
441487,03579300  
179344,03106000  
212115,00332000  
199193,00297200  
441496,03616300  
408729,02092502  
212124,00325908  
117274,00121700  
375966,02492600  
113829,-2      
441511,03513400  
146603,01002000  
375984,00817809  
157225,-2      
146612,00170700  
146621,2527600.0
212160,00332100  
441539,03548300  
204662,00309005  
146630,-2      
179399,441300.0
113865,01044500
417655,01102600  
441548,03536300  
231970,01033800  
408783,-2      
106360,02363500  
113874,01122200
212179,00488600  
441557,03629300  
244950,-2      
408792,-2      
443322,03612400  
221050,00535100  
441566,03574400  
177302,01040500  
212197,00326200  
441575,03652300  
146667,00170800  
441584,3426400.0
212212,01260607  
441593,02199300  
179450,00978200  
146685,00717000  
455521,-2        
155520,00703200  
212230,00817806  
441609,03496300  
455895,04147200  
408844,02547600  
113935,-2      
441618,03568300  
441627,3651300.0
408862,03089100  
146719,00171000  
113953,2241600.0
212258,01260503
441636,03534400  
245032,1212801.0
212267,01054205  
441645,03626300  
179502,-2      
204680,00309002  
164191,01140200
212276,00966408  
376118,02186708  
179511,02340500  
113980,00119700  
212285,00817804  
376127,03021001  
146755,00622500  
212294,00966411  
376136,2202301.0
408905,00527303
212300,01260600  
245069,02251502  
434061,03956300  
441681,3585300.0
408914,01267700  
423139,02154710
441690,03531300  
179548,00251200  
408932,00199803
179557,00250100  
146791,2332839.0
212328,00966400  
441706,03608300  
179566,00250300  
212337,01260601  
441715,03600300  
146807,02228100  
212346,01054103  
114044,02091200  
146816,00171600  
212355,01054200  
441733,3595300.0
146825,00171700  
212364,02523100  
441742,03542300  
212373,00757307  
441751,3556400.0
212382,00817803  
363077,00907800  
376224,02189101  
212391,01054203  
376242,02552300  
441779,03610300  
483230,04222200  
212407,00653900  
441788,03573300  
179645,00471300  
409023,03088000  
114114,02609000  
441797,3551400.0
179654,-2      
204705,00309004  
409032,03089200  
212425,489400.0
114123,00903200  
212434,02203900  
441812,03587300  
128249,-2      
409050,00622503  
212443,00326300  
441821,03541300  
376288,02504500  
212452,03667300  
441830,03617300  
182865,00472900  
179690,-2      
409069,00732928  
376303,023164A1
441849,03605400  
245245,00677000  
376321,03021900  
441858,03654300  
179715,00251400  
376330,03025900  
441867,03455300  
179724,860600.0
128258,00136800  
409102,-2      
245263,02316900
212498,-2      
441876,03645400  
221102,02103500  
166489,00267104  
146968,-2      
376349,02611100  
179742,544500.0
409120,02124500  
146977,00172100  
441894,03327500  
245290,02586000  
441900,04114300  
409139,02248700  
124919,03455900  
188340,00266500  
147004,00769100  
242954,02195500  
114239,-2      
376385,03029700  
455947,04145800  
147013,00172200  
441928,03010604  
409166,3088200.0
441937,03980300  
182883,849300.0
147031,00172300  
212568,00972300  
114266,01245200  
245342,02599700  
212577,00326500  
441955,10732905  
179812,00247400  
409193,03085700  
212586,00590900
441964,00732944  
444848,03810300  
212595,-2        
441973,02179944  
212601,00326600  
147068,02497100
441982,03946300  
133739,00848300  
195845,02163400  
368577,-2      
445036,007548A1  
448558,52098800.0
100973,00569101  
442000,248402.0
409236,03037501  
179867,00252000  
409245,2578300.0
212638,01212200
204741,1182500.0
114336,-2      
409254,03510300  
199281,00295400  
242972,02260600  
442028,03232305  
245421,02180202  
455965,04141200  
212656,00326700  
114354,01111200  
442037,01246105  
245430,02180201  
